	VectorID1
DG0007160	115
DG0001490	115
DG0003412	115
DG0006166	115
DG0008620	115
DG0007519	115
DG0006939	115
DG0002780	114
DG0007302	114
DG0002832	114
DG0007001	114
DG0002959	114
DG0000099	114
DG0004334	114
DG0004752	114
DG0005539	114
DG0003133	114
DG0005432	114
DG0001029	114
DG0001687	114
DG0005110	114
DG0001535	114
DG0006686	114
DG0008534	114
DG0004799	114
DG0000922	114
DG0002998	114
DG0008725	114
DG0003990	114
DG0006544	114
DG0007703	114
DG0002386	114
DG0001041	114
DG0005328	114
DG0001340	114
DG0007845	114
DG0008617	114
DG0001998	114
DG0005860	114
DG0002703	114
DG0001774	114
DG0002716	114
DG0008561	114
DG0001157	114
DG0005817	114
DG0001136	113
DG0007028	113
DG0007477	113
DG0002092	113
DG0006330	113
DG0003280	113
DG0000254	113
DG0005524	113
DG0001402	113
DG0008872	113
DG0004802	113
DG0008089	113
DG0008291	113
DG0007681	113
DG0000143	113
DG0006540	113
DG0000344	113
DG0000621	113
DG0008044	113
DG0006731	113
DG0005567	113
DG0008815	113
DG0004687	113
DG0007273	113
DG0006352	113
DG0006834	113
DG0008761	113
DG0001350	113
DG0008755	113
DG0008656	113
DG0001065	113
DG0006348	113
DG0006017	113
DG0007717	113
DG0007520	113
DG0006063	113
DG0001786	113
DG0007177	113
DG0002907	113
DG0004277	113
DG0002188	113
DG0005685	113
DG0005613	113
DG0007131	113
DG0008205	113
DG0005285	113
DG0004433	113
DG0004660	112
DG0008569	112
DG0002614	112
DG0001119	112
DG0007562	112
DG0007011	112
DG0001883	112
DG0001064	112
DG0003336	112
DG0000991	112
DG0007694	112
DG0008566	112
DG0008146	112
DG0007561	112
DG0008239	112
DG0003127	112
DG0005422	112
DG0002914	112
DG0003788	112
DG0008779	112
DG0006480	112
DG0002616	112
DG0006748	112
DG0006881	112
DG0000936	112
DG0003502	112
DG0003514	112
DG0000826	112
DG0003771	112
DG0004599	112
DG0008738	112
DG0007514	112
DG0008477	111
DG0000079	111
DG0001791	111
DG0008704	111
DG0007040	111
DG0003844	111
DG0007545	111
DG0001482	111
DG0002567	111
DG0006666	111
DG0002057	111
DG0006654	111
DG0003595	111
DG0007650	111
DG0001908	111
DG0007449	111
DG0005172	111
DG0002011	111
DG0007765	111
DG0006141	111
DG0008897	111
DG0002100	111
DG0001096	111
DG0005744	111
DG0001084	111
DG0003057	111
DG0006134	111
DG0000682	111
DG0006764	111
DG0000027	111
DG0000635	111
DG0006267	111
DG0002769	111
DG0008034	111
DG0008536	111
DG0007330	111
DG0003583	111
DG0008133	111
DG0004098	111
DG0006260	111
DG0007871	110
DG0001954	110
DG0006966	110
DG0002254	110
DG0008789	110
DG0007710	110
DG0000447	110
DG0001522	110
DG0002568	110
DG0002817	110
DG0000821	110
DG0003263	110
DG0008646	110
DG0008895	110
DG0006439	110
DG0006794	110
DG0000897	110
DG0000043	110
DG0007546	110
DG0001530	110
DG0000624	110
DG0004310	110
DG0001576	110
DG0000795	110
DG0008556	110
DG0000810	110
DG0003106	110
DG0001924	110
DG0007778	110
DG0007835	110
DG0000880	110
DG0001110	110
DG0001898	110
DG0003500	110
DG0008261	110
DG0005033	110
DG0008038	110
DG0003125	110
DG0008563	110
DG0007510	110
DG0008733	109
DG0003506	109
DG0002427	109
DG0004470	109
DG0000494	109
DG0003960	109
DG0007484	109
DG0006208	109
DG0008255	109
DG0000394	109
DG0008226	109
DG0000542	109
DG0002106	109
DG0003783	109
DG0008535	109
DG0002479	109
DG0000661	109
DG0003158	109
DG0002216	109
DG0000554	109
DG0001169	109
DG0008307	109
DG0008612	109
DG0000085	109
DG0006662	109
DG0008507	109
DG0004401	109
DG0006121	109
DG0004725	109
DG0007857	109
DG0000141	109
DG0007928	109
DG0002337	109
DG0008873	109
DG0003218	109
DG0006203	109
DG0006383	109
DG0008347	108
DG0007380	108
DG0001171	108
DG0008678	108
DG0008764	108
DG0006756	108
DG0003008	108
DG0006112	108
DG0008458	108
DG0000311	108
DG0005666	108
DG0003814	108
DG0007909	108
DG0000817	108
DG0005067	108
DG0002194	108
DG0005184	108
DG0000703	108
DG0005298	108
DG0005427	108
DG0005813	108
DG0002209	108
DG0004187	108
DG0001919	108
DG0008355	108
DG0002870	108
DG0004474	108
DG0002090	108
DG0008762	108
DG0007693	108
DG0002880	108
DG0007260	108
DG0007000	108
DG0000857	108
DG0000895	108
DG0002715	108
DG0007768	108
DG0003615	108
DG0004510	108
DG0001904	108
DG0005866	108
DG0002173	108
DG0004345	108
DG0004841	108
DG0002523	108
DG0006324	107
DG0005535	107
DG0008296	107
DG0005057	107
DG0008316	107
DG0006184	107
DG0001719	107
DG0002430	107
DG0007195	107
DG0000399	107
DG0003341	107
DG0007185	107
DG0001449	107
DG0004598	107
DG0006569	107
DG0002103	107
DG0005381	107
DG0004214	107
DG0006246	107
DG0000695	107
DG0007127	107
DG0008754	107
DG0001986	107
DG0007070	107
DG0005876	107
DG0006542	107
DG0001767	107
DG0004491	107
DG0000253	107
DG0008719	107
DG0006701	107
DG0004793	107
DG0005448	107
DG0001275	107
DG0005888	107
DG0008076	107
DG0006541	107
DG0007698	107
DG0008749	107
DG0004693	107
DG0005099	107
DG0005601	107
DG0003769	106
DG0005798	106
DG0000662	106
DG0008554	106
DG0001742	106
DG0000533	106
DG0001317	106
DG0004248	106
DG0003912	106
DG0008579	106
DG0000268	106
DG0004054	106
DG0006501	106
DG0002338	106
DG0001071	106
DG0004191	106
DG0005509	106
DG0006465	106
DG0000336	106
DG0008320	106
DG0002803	106
DG0000757	106
DG0004540	106
DG0002742	106
DG0008280	106
DG0005901	106
DG0002786	106
DG0005818	106
DG0008844	106
DG0001897	106
DG0006840	106
DG0008286	106
DG0007557	106
DG0004483	106
DG0001926	106
DG0007321	106
DG0007885	106
DG0006876	106
DG0003981	106
DG0007400	106
DG0005187	106
DG0008544	106
DG0004643	106
DG0007292	106
DG0004885	105
DG0001158	105
DG0007261	105
DG0002927	105
DG0002187	105
DG0004177	105
DG0006642	105
DG0006391	105
DG0002656	105
DG0000603	105
DG0005868	105
DG0006286	105
DG0005730	105
DG0008395	105
DG0005345	105
DG0005243	105
DG0006602	105
DG0002917	105
DG0007832	105
DG0007658	105
DG0000585	105
DG0008645	105
DG0008434	105
DG0006814	105
DG0005671	105
DG0004523	105
DG0005082	105
DG0001047	105
DG0002348	105
DG0001711	105
DG0000111	105
DG0004390	105
DG0005735	105
DG0001508	105
DG0003012	105
DG0005760	105
DG0008829	105
DG0000699	105
DG0004896	105
DG0006165	105
DG0002116	105
DG0007952	105
DG0004953	105
DG0007009	105
DG0005689	105
DG0002041	104
DG0004736	104
DG0002685	104
DG0008069	104
DG0005091	104
DG0007831	104
DG0007774	104
DG0004192	104
DG0008374	104
DG0007788	104
DG0004386	104
DG0002344	104
DG0006679	104
DG0000963	104
DG0006050	104
DG0002423	104
DG0008723	104
DG0001611	104
DG0007753	104
DG0001398	104
DG0007674	104
DG0006081	104
DG0008605	104
DG0002355	104
DG0001972	104
DG0008481	104
DG0003962	104
DG0000872	104
DG0001179	104
DG0007763	104
DG0007270	104
DG0000722	104
DG0004348	104
DG0002938	104
DG0004663	104
DG0005291	104
DG0008123	104
DG0007082	104
DG0001481	104
DG0004190	104
DG0008565	104
DG0002882	104
DG0003942	104
DG0001035	104
DG0006487	104
DG0000725	104
DG0000273	104
DG0008033	104
DG0004891	104
DG0004505	104
DG0005996	104
DG0008070	104
DG0008264	103
DG0005754	103
DG0003782	103
DG0006217	103
DG0000414	103
DG0008606	103
DG0008768	103
DG0007665	103
DG0003220	103
DG0007649	103
DG0006570	103
DG0003699	103
DG0001536	103
DG0000825	103
DG0000998	103
DG0000569	103
DG0000732	103
DG0000536	103
DG0006912	103
DG0002150	103
DG0003586	103
DG0004576	103
DG0000798	103
DG0000330	103
DG0003686	103
DG0005051	103
DG0004040	103
DG0008342	103
DG0000974	103
DG0007619	103
DG0004029	103
DG0001788	103
DG0006016	103
DG0006438	103
DG0001704	103
DG0002128	103
DG0007252	103
DG0002986	103
DG0008765	103
DG0000776	103
DG0005166	103
DG0005532	103
DG0002902	103
DG0007447	103
DG0007170	103
DG0001727	103
DG0000063	102
DG0007517	102
DG0004108	102
DG0003320	102
DG0007808	102
DG0007115	102
DG0008024	102
DG0008130	102
DG0004052	102
DG0006789	102
DG0002511	102
DG0001050	102
DG0007074	102
DG0006048	102
DG0005058	102
DG0004076	102
DG0008334	102
DG0004219	102
DG0003313	102
DG0007711	102
DG0008113	102
DG0006355	102
DG0004294	102
DG0007518	102
DG0008412	102
DG0006606	102
DG0001221	102
DG0001953	102
DG0005773	102
DG0002023	102
DG0006279	102
DG0000984	102
DG0000579	102
DG0007525	102
DG0002365	102
DG0000748	102
DG0005789	102
DG0005846	102
DG0002126	102
DG0005197	102
DG0004469	102
DG0005783	102
DG0000318	102
DG0008064	102
DG0003230	102
DG0005819	102
DG0005107	101
DG0004777	101
DG0006553	101
DG0005552	101
DG0005195	101
DG0004254	101
DG0002841	101
DG0006700	101
DG0006319	101
DG0002887	101
DG0002024	101
DG0007538	101
DG0003446	101
DG0006320	101
DG0006780	101
DG0001659	101
DG0003922	101
DG0002458	101
DG0005931	101
