	VectorID1
DG0005533	176
DG0007649	176
DG0000249	176
DG0005538	176
DG0003117	176
DG0004896	176
DG0007539	176
DG0002723	176
DG0001603	176
DG0008017	176
DG0000784	176
DG0008693	176
DG0002747	176
DG0008713	176
DG0000970	176
DG0007924	176
DG0007160	176
DG0007569	176
DG0002023	176
DG0000864	176
DG0000987	176
DG0002000	176
DG0000104	176
DG0001361	176
DG0008661	175
DG0005758	175
DG0001157	175
DG0005966	175
DG0001443	175
DG0008395	175
DG0003119	175
DG0003947	175
DG0006136	175
DG0004097	175
DG0000273	175
DG0007270	175
DG0001915	175
DG0000394	175
DG0003894	175
DG0005049	175
DG0001821	175
DG0003438	175
DG0005072	175
DG0001955	175
DG0007370	175
DG0006654	175
DG0005789	175
DG0002769	175
DG0006612	175
DG0007592	175
DG0004142	175
DG0003405	175
DG0007648	175
DG0003213	175
DG0001437	175
DG0005583	175
DG0005995	175
DG0007226	175
DG0000829	175
DG0005552	174
DG0000793	174
DG0005896	174
DG0000927	174
DG0005187	174
DG0004660	174
DG0002406	174
DG0002126	174
DG0007121	174
DG0007275	174
DG0003477	174
DG0006081	174
DG0007855	174
DG0008397	174
DG0001942	174
DG0007389	174
DG0005473	174
DG0002041	174
DG0007292	174
DG0008549	174
DG0008480	174
DG0007741	174
DG0001482	174
DG0007815	174
DG0000227	174
DG0001895	174
DG0008274	173
DG0006691	173
DG0008749	173
DG0004496	173
DG0005127	173
DG0006075	173
DG0007052	173
DG0004280	173
DG0006597	173
DG0008316	173
DG0008544	173
DG0008311	173
DG0006227	173
DG0000490	173
DG0001636	173
DG0006480	173
DG0001998	173
DG0004474	173
DG0007521	173
DG0008520	173
DG0005880	173
DG0007604	173
DG0000613	173
DG0007785	173
DG0008307	173
DG0006732	172
DG0007251	172
DG0008336	172
DG0003697	172
DG0003554	172
DG0002349	172
DG0007344	172
DG0000492	172
DG0008215	172
DG0001536	172
DG0008877	172
DG0005890	172
DG0003411	172
DG0004656	172
DG0008178	172
DG0007805	172
DG0004852	172
DG0000966	172
DG0004644	172
DG0002277	172
DG0006488	172
DG0001789	172
DG0000582	172
DG0000164	172
DG0008024	172
DG0006788	172
DG0006567	172
DG0008360	172
DG0008388	172
DG0005521	172
DG0004629	172
DG0008633	172
DG0005654	172
DG0004390	172
DG0000480	172
DG0008621	172
DG0002056	172
DG0001954	172
DG0001000	171
DG0007265	171
DG0008294	171
DG0007650	171
DG0008758	171
DG0005082	171
DG0006881	171
DG0003860	171
DG0007392	171
DG0006622	171
DG0008026	171
DG0000311	171
DG0007979	171
DG0007475	171
DG0003637	171
DG0001018	171
DG0001635	171
DG0004642	171
DG0008768	171
DG0006342	171
DG0008795	171
DG0001935	171
DG0008173	171
DG0006989	171
DG0008719	171
DG0008387	171
DG0002924	171
DG0002756	171
DG0007070	171
DG0003127	171
DG0006437	171
DG0008555	171
DG0004751	171
DG0002273	171
DG0007909	170
DG0001059	170
DG0007031	170
DG0003082	170
DG0007023	170
DG0005223	170
DG0002514	170
DG0003814	170
DG0002913	170
DG0000877	170
DG0007993	170
DG0006975	170
DG0006793	170
DG0008874	170
DG0005584	170
DG0001163	170
DG0005601	170
DG0002024	170
DG0008125	170
